PID,qty,Amount,CID,SalesDate
559,2,23,659,2021-01-24T15:26:09.283Z
560,5,19,660,2021-01-24T15:26:09.283Z
561,5,54,661,2021-01-24T15:26:09.283Z
562,3,57,662,2021-01-24T15:26:09.283Z
563,5,36,663,2021-01-24T15:26:09.283Z
564,4,29,664,2021-01-24T15:26:09.283Z
565,5,10,665,2021-03-15T09:36:54.950Z
566,3,19,666,2021-03-15T09:36:54.950Z
567,1,54,667,2021-03-15T09:36:54.950Z
568,2,17,668,2021-03-15T09:36:54.950Z
569,1,29,669,2021-03-15T09:36:54.950Z
570,4,32,670,2021-03-21T01:40:28.906Z
571,2,10,671,2021-03-21T01:40:28.906Z
572,5,40,672,2021-03-21T01:40:28.906Z
573,2,57,673,2021-03-21T01:40:28.906Z
574,5,13,674,2021-01-12T13:56:35.894Z
575,3,54,675,2021-01-12T13:56:35.894Z
576,1,17,676,2021-01-12T13:56:35.894Z
577,2,29,677,2021-01-12T13:56:35.894Z
578,3,10,678,2021-01-19T07:30:01.382Z
579,5,19,679,2021-01-19T07:30:01.382Z
580,5,57,680,2021-01-19T07:30:01.382Z
581,3,17,681,2021-01-19T07:30:01.382Z
582,2,29,682,2021-01-19T07:30:01.382Z
583,3,13,683,2021-01-02T14:44:42.518Z
584,1,32,684,2021-01-02T14:44:42.518Z
585,1,19,685,2021-01-02T14:44:42.518Z
586,1,40,686,2021-01-02T14:44:42.518Z
587,2,10,687,2021-01-02T14:44:42.518Z
588,2,36,688,2021-01-02T14:44:42.518Z
589,2,32,689,2021-03-10T12:40:26.198Z
590,5,10,690,2021-03-10T12:40:26.198Z
591,2,23,691,2021-03-10T12:40:26.198Z
592,5,17,692,2021-03-10T12:40:26.198Z
593,1,10,693,2021-03-23T03:04:12.634Z
594,1,10,694,2021-03-23T03:04:12.634Z
595,4,57,695,2021-03-23T03:04:12.634Z
596,1,36,696,2021-03-23T03:04:12.634Z
597,1,17,697,2021-03-23T03:04:12.634Z
598,4,32,698,2021-01-22T11:10:44.688Z
599,1,23,699,2021-01-22T11:10:44.688Z
600,4,19,700,2021-01-22T11:10:44.688Z
601,1,10,701,2021-01-22T11:10:44.688Z
602,4,36,702,2021-01-22T11:10:44.688Z
603,1,17,703,2021-01-22T11:10:44.688Z
604,1,29,704,2021-01-22T11:10:44.688Z
605,2,13,705,2021-03-03T19:25:24.730Z
606,2,32,706,2021-03-03T19:25:24.730Z
607,4,36,707,2021-03-03T19:25:24.730Z
608,2,17,708,2021-03-03T19:25:24.730Z
609,5,32,709,2021-02-10T01:09:15.581Z
610,5,10,710,2021-02-10T01:09:15.581Z
611,1,19,711,2021-02-10T01:09:15.581Z
612,3,10,712,2021-02-10T01:09:15.581Z
613,5,36,713,2021-02-10T01:09:15.581Z
614,1,17,714,2021-02-10T01:09:15.581Z
615,3,13,715,2021-01-21T05:03:49.536Z
616,2,32,716,2021-01-21T05:03:49.536Z
617,2,19,717,2021-01-21T05:03:49.536Z
618,1,54,718,2021-01-21T05:03:49.536Z
619,1,29,719,2021-01-21T05:03:49.536Z
620,2,13,720,2021-03-03T17:56:27.715Z
621,2,32,721,2021-03-03T17:56:27.715Z
622,4,23,722,2021-03-03T17:56:27.715Z
623,5,40,723,2021-03-03T17:56:27.715Z
624,5,10,724,2021-03-03T17:56:27.715Z
625,3,57,725,2021-03-03T17:56:27.715Z
626,3,17,726,2021-03-03T17:56:27.715Z
627,5,29,727,2021-03-03T17:56:27.715Z
628,2,13,728,2021-02-06T21:32:05.424Z
629,5,10,729,2021-02-06T21:32:05.424Z
630,5,54,730,2021-02-06T21:32:05.424Z
631,1,40,731,2021-02-06T21:32:05.424Z
632,3,57,732,2021-02-06T21:32:05.424Z
633,3,17,733,2021-02-06T21:32:05.424Z
634,5,29,734,2021-02-06T21:32:05.424Z
635,3,32,735,2021-02-19T00:55:01.776Z
636,3,23,736,2021-02-19T00:55:01.776Z
637,5,40,737,2021-02-19T00:55:01.776Z
638,3,17,738,2021-02-19T00:55:01.776Z
639,4,13,739,2021-03-19T09:22:06.154Z
640,1,10,740,2021-03-19T09:22:06.154Z
641,4,23,741,2021-03-19T09:22:06.154Z
642,3,19,742,2021-03-19T09:22:06.154Z
643,2,54,743,2021-03-19T09:22:06.154Z
644,3,40,744,2021-03-19T09:22:06.154Z
645,1,17,745,2021-03-19T09:22:06.154Z
646,3,13,746,2021-03-06T05:38:22.358Z
647,5,32,747,2021-03-06T05:38:22.358Z
648,5,23,748,2021-03-06T05:38:22.358Z
649,5,19,749,2021-03-06T05:38:22.358Z
650,2,54,750,2021-03-06T05:38:22.358Z
651,3,40,751,2021-03-06T05:38:22.358Z
652,5,10,752,2021-03-06T05:38:22.358Z
653,4,17,753,2021-03-06T05:38:22.358Z
654,2,29,754,2021-03-06T05:38:22.358Z
655,5,10,755,2021-02-04T11:48:16.186Z
656,1,23,756,2021-02-04T11:48:16.186Z
657,1,54,757,2021-02-04T11:48:16.186Z
658,3,10,758,2021-02-04T11:48:16.186Z
659,5,57,759,2021-02-04T11:48:16.186Z
660,3,17,760,2021-02-04T11:48:16.186Z
661,4,29,761,2021-02-04T11:48:16.186Z
662,1,13,762,2021-02-24T01:11:26.045Z
663,4,10,763,2021-02-24T01:11:26.045Z
664,2,23,764,2021-02-24T01:11:26.045Z
665,2,19,765,2021-02-24T01:11:26.045Z
666,3,54,766,2021-02-24T01:11:26.045Z
667,5,40,767,2021-02-24T01:11:26.045Z
668,4,57,768,2021-02-24T01:11:26.045Z
669,4,17,769,2021-02-24T01:11:26.045Z
670,1,23,770,2021-01-14T00:05:10.003Z
671,1,54,771,2021-01-14T00:05:10.003Z
672,4,40,772,2021-01-14T00:05:10.003Z
673,5,10,773,2021-01-14T00:05:10.003Z
674,1,17,774,2021-01-14T00:05:10.003Z
675,4,19,775,2021-02-28T08:54:54.576Z
676,2,54,776,2021-02-28T08:54:54.576Z
677,1,10,777,2021-02-28T08:54:54.576Z
678,1,57,778,2021-02-28T08:54:54.576Z
679,4,17,779,2021-02-28T08:54:54.576Z
680,4,29,780,2021-02-28T08:54:54.576Z
681,1,32,781,2021-02-22T03:18:28.512Z
682,5,23,782,2021-02-22T03:18:28.512Z
683,2,19,783,2021-02-22T03:18:28.512Z
684,5,40,784,2021-02-22T03:18:28.512Z
685,5,13,785,2021-02-01T15:28:24.326Z
686,3,32,786,2021-02-01T15:28:24.326Z
687,4,23,787,2021-02-01T15:28:24.326Z
688,3,19,788,2021-02-01T15:28:24.326Z
689,5,54,789,2021-02-01T15:28:24.326Z
690,4,13,790,2021-01-11T13:08:51.130Z
691,2,29,791,2021-01-11T13:08:51.130Z
692,2,54,792,2021-01-15T04:49:04.886Z
693,3,10,793,2021-01-15T04:49:04.886Z
694,3,29,794,2021-01-15T04:49:04.886Z
695,3,13,795,2021-03-09T20:22:23.750Z
696,5,32,796,2021-03-09T20:22:23.750Z
697,4,19,797,2021-03-09T20:22:23.750Z
698,1,54,798,2021-03-09T20:22:23.750Z
699,1,40,799,2021-03-09T20:22:23.750Z
700,2,57,800,2021-03-09T20:22:23.750Z
701,2,36,801,2021-03-09T20:22:23.750Z
702,5,13,802,2021-01-22T20:01:46.416Z
703,2,32,803,2021-01-22T20:01:46.416Z
704,3,23,804,2021-01-22T20:01:46.416Z
705,3,54,805,2021-01-22T20:01:46.416Z
706,3,10,806,2021-01-22T20:01:46.416Z
707,2,57,807,2021-01-22T20:01:46.416Z
708,4,36,808,2021-01-22T20:01:46.416Z
709,4,17,809,2021-01-22T20:01:46.416Z
710,5,13,810,2021-03-14T13:18:05.299Z
711,5,32,811,2021-03-14T13:18:05.299Z
712,4,23,812,2021-03-14T13:18:05.299Z
713,4,54,813,2021-03-14T13:18:05.299Z
714,4,10,814,2021-03-14T13:18:05.299Z
715,3,17,815,2021-03-14T13:18:05.299Z
716,5,29,816,2021-03-14T13:18:05.299Z
717,3,13,817,2021-02-09T01:37:56.496Z
718,1,32,818,2021-02-09T01:37:56.496Z
719,1,23,819,2021-02-09T01:37:56.496Z
720,3,19,820,2021-02-09T01:37:56.496Z
721,1,10,821,2021-02-09T01:37:56.496Z
722,1,36,822,2021-02-09T01:37:56.496Z
723,5,17,823,2021-02-09T01:37:56.496Z
724,1,13,824,2021-01-26T07:40:45.062Z
725,1,32,825,2021-01-26T07:40:45.062Z
726,1,23,826,2021-01-26T07:40:45.062Z
727,5,54,827,2021-01-26T07:40:45.062Z
728,2,36,828,2021-01-26T07:40:45.062Z
729,4,29,829,2021-01-26T07:40:45.062Z
730,2,32,830,2021-01-27T09:50:54.326Z
731,2,10,831,2021-01-27T09:50:54.326Z
732,3,19,832,2021-01-27T09:50:54.326Z
733,1,54,833,2021-01-27T09:50:54.326Z
734,1,40,834,2021-01-27T09:50:54.326Z
735,1,10,835,2021-01-27T09:50:54.326Z
736,4,36,836,2021-01-27T09:50:54.326Z
737,4,17,837,2021-01-27T09:50:54.326Z
738,5,29,838,2021-01-27T09:50:54.326Z
739,4,13,839,2021-02-02T22:18:28.541Z
740,5,32,840,2021-02-02T22:18:28.541Z
741,2,10,841,2021-02-02T22:18:28.541Z
742,1,54,842,2021-02-02T22:18:28.541Z
743,3,40,843,2021-02-02T22:18:28.541Z
744,4,10,844,2021-02-02T22:18:28.541Z
745,5,17,845,2021-02-02T22:18:28.541Z
746,3,32,846,2021-03-05T00:19:39.360Z
747,3,10,847,2021-03-05T00:19:39.360Z
748,2,19,848,2021-03-05T00:19:39.360Z
749,4,40,849,2021-03-05T00:19:39.360Z
750,4,10,850,2021-03-05T00:19:39.360Z
751,4,57,851,2021-03-05T00:19:39.360Z
752,1,36,852,2021-03-05T00:19:39.360Z
753,5,17,853,2021-03-05T00:19:39.360Z
754,1,10,854,2021-01-01T13:41:13.142Z
755,5,40,855,2021-01-01T13:41:13.142Z
756,1,10,856,2021-01-01T13:41:13.142Z
757,2,17,857,2021-01-01T13:41:13.142Z
758,5,13,858,2021-03-24T11:41:13.258Z
759,5,10,859,2021-03-24T11:41:13.258Z
760,1,23,860,2021-03-24T11:41:13.258Z
761,5,40,861,2021-03-24T11:41:13.258Z
762,1,10,862,2021-03-24T11:41:13.258Z
763,5,29,863,2021-03-24T11:41:13.258Z
764,4,13,864,2021-01-30T09:43:35.069Z
765,3,54,865,2021-01-30T09:43:35.069Z
766,1,10,866,2021-01-30T09:43:35.069Z
767,4,17,867,2021-01-30T09:43:35.069Z
768,5,29,868,2021-01-30T09:43:35.069Z
769,1,13,869,2021-02-03T08:01:55.834Z
770,2,10,870,2021-02-03T08:01:55.834Z
771,1,19,871,2021-02-03T08:01:55.834Z
772,4,10,872,2021-01-17T04:15:05.846Z
773,2,23,873,2021-01-17T04:15:05.846Z
774,5,54,874,2021-01-17T04:15:05.846Z
775,3,57,875,2021-01-17T04:15:05.846Z
776,1,17,876,2021-01-17T04:15:05.846Z
777,1,10,877,2021-01-04T10:46:31.008Z
778,1,23,878,2021-01-04T10:46:31.008Z
779,1,19,879,2021-01-04T10:46:31.008Z
780,5,10,880,2021-01-04T10:46:31.008Z
781,2,36,881,2021-01-04T10:46:31.008Z
782,4,13,882,2021-01-29T14:42:48.902Z
783,5,32,883,2021-01-29T14:42:48.902Z
784,1,10,884,2021-01-29T14:42:48.902Z
785,2,54,885,2021-01-29T14:42:48.902Z
786,3,10,886,2021-01-29T14:42:48.902Z
787,2,57,887,2021-01-29T14:42:48.902Z
788,5,36,888,2021-01-29T14:42:48.902Z
789,3,29,889,2021-01-29T14:42:48.902Z
790,4,10,890,2021-03-17T00:13:37.776Z
791,1,40,891,2021-03-17T00:13:37.776Z
792,2,57,892,2021-03-17T00:13:37.776Z
793,4,36,893,2021-03-17T00:13:37.776Z
794,1,29,894,2021-03-17T00:13:37.776Z
795,5,32,895,2021-02-02T08:02:12.941Z
796,2,10,896,2021-02-02T08:02:12.941Z
797,4,23,897,2021-02-02T08:02:12.941Z
798,4,54,898,2021-02-02T08:02:12.941Z
799,5,40,899,2021-02-02T08:02:12.941Z
800,5,10,900,2021-02-02T08:02:12.941Z
801,2,57,901,2021-02-02T08:02:12.941Z
802,2,17,902,2021-02-02T08:02:12.941Z
803,5,32,903,2021-01-16T01:08:47.501Z
804,3,23,904,2021-01-16T01:08:47.501Z
805,1,54,905,2021-01-16T01:08:47.501Z
806,2,10,906,2021-01-16T01:08:47.501Z
807,2,36,907,2021-01-16T01:08:47.501Z
808,3,29,908,2021-01-16T01:08:47.501Z
809,5,10,909,2021-01-14T11:21:03.398Z
810,5,40,910,2021-01-14T11:21:03.398Z
811,3,10,911,2021-01-14T11:21:03.398Z
812,2,57,912,2021-01-14T11:21:03.398Z
813,1,36,913,2021-01-14T11:21:03.398Z
814,4,29,914,2021-01-14T11:21:03.398Z
815,5,32,915,2021-03-30T13:23:06.144Z
816,5,10,916,2021-03-30T13:23:06.144Z
817,2,23,917,2021-03-30T13:23:06.144Z
818,4,13,918,2021-03-27T19:57:31.018Z
819,1,32,919,2021-03-27T19:57:31.018Z
820,4,19,920,2021-03-27T19:57:31.018Z
821,5,40,921,2021-03-27T19:57:31.018Z
822,5,10,922,2021-03-27T19:57:31.018Z
823,4,57,923,2021-03-27T19:57:31.018Z
824,3,36,924,2021-03-27T19:57:31.018Z
825,3,17,925,2021-03-27T19:57:31.018Z
826,1,29,926,2021-03-27T19:57:31.018Z
827,1,13,927,2021-02-15T19:48:16.157Z
828,3,32,928,2021-02-15T19:48:16.157Z
829,2,19,929,2021-02-15T19:48:16.157Z
830,3,54,930,2021-02-15T19:48:16.157Z
831,3,40,931,2021-02-15T19:48:16.157Z
832,4,10,932,2021-02-15T19:48:16.157Z
833,2,57,933,2021-02-15T19:48:16.157Z
834,3,36,934,2021-02-15T19:48:16.157Z
835,2,32,935,2021-03-01T06:30:34.531Z
836,5,23,936,2021-03-01T06:30:34.531Z
837,2,54,937,2021-03-01T06:30:34.531Z
838,4,40,938,2021-03-01T06:30:34.531Z
839,5,10,939,2021-03-01T06:30:34.531Z
840,1,57,940,2021-03-01T06:30:34.531Z
841,3,36,941,2021-03-01T06:30:34.531Z
842,2,29,942,2021-03-01T06:30:34.531Z
843,2,13,943,2021-01-18T05:18:55.958Z
844,1,32,944,2021-01-18T05:18:55.958Z
845,2,10,945,2021-01-18T05:18:55.958Z
846,2,54,946,2021-01-18T05:18:55.958Z
847,4,10,947,2021-01-18T05:18:55.958Z
848,3,36,948,2021-01-18T05:18:55.958Z
849,4,17,949,2021-01-18T05:18:55.958Z
850,2,29,950,2021-01-18T05:18:55.958Z
851,1,23,951,2021-01-16T12:40:22.915Z
852,4,40,952,2021-01-16T12:40:22.915Z
853,1,10,953,2021-01-16T12:40:22.915Z
854,2,57,954,2021-01-16T12:40:22.915Z
855,1,17,955,2021-01-16T12:40:22.915Z
856,2,29,956,2021-01-16T12:40:22.915Z
857,2,13,957,2021-03-06T17:13:09.581Z
858,3,54,958,2021-03-06T17:13:09.581Z
859,4,40,959,2021-03-06T17:13:09.581Z
860,1,10,960,2021-03-06T17:13:09.581Z
861,1,57,961,2021-03-06T17:13:09.581Z
862,5,36,962,2021-03-06T17:13:09.581Z
863,1,17,963,2021-03-06T17:13:09.581Z
864,1,13,964,2021-01-14T20:11:04.819Z
865,3,32,965,2021-01-14T20:11:04.819Z
866,3,10,966,2021-01-14T20:11:04.819Z
867,3,23,967,2021-01-14T20:11:04.819Z
868,3,19,968,2021-01-14T20:11:04.819Z
869,3,40,969,2021-01-14T20:11:04.819Z
870,4,57,970,2021-01-14T20:11:04.819Z
871,2,36,971,2021-01-14T20:11:04.819Z
872,1,17,972,2021-01-14T20:11:04.819Z
873,5,29,973,2021-01-14T20:11:04.819Z
874,1,32,974,2021-01-12T12:54:12.614Z
875,4,10,975,2021-01-12T12:54:12.614Z
876,5,40,976,2021-01-12T12:54:12.614Z
877,1,36,977,2021-01-12T12:54:12.614Z
878,1,17,978,2021-01-12T12:54:12.614Z
879,2,13,979,2021-02-18T06:53:47.472Z
880,2,10,980,2021-02-18T06:53:47.472Z
881,2,23,981,2021-02-18T06:53:47.472Z
882,5,19,982,2021-02-18T06:53:47.472Z
883,4,40,983,2021-02-18T06:53:47.472Z
884,1,10,984,2021-02-18T06:53:47.472Z
885,4,17,985,2021-02-18T06:53:47.472Z
886,4,29,986,2021-02-18T06:53:47.472Z
887,3,13,987,2021-03-05T06:05:58.906Z
888,5,32,988,2021-03-05T06:05:58.906Z
889,3,10,989,2021-03-05T06:05:58.906Z
890,3,54,990,2021-03-05T06:05:58.906Z
891,2,40,991,2021-03-05T06:05:58.906Z
892,5,57,992,2021-03-05T06:05:58.906Z
893,3,17,993,2021-03-05T06:05:58.906Z
894,1,13,994,2021-03-01T18:12:46.886Z
895,4,19,995,2021-03-01T18:12:46.886Z
896,4,54,996,2021-03-01T18:12:46.886Z
897,5,57,997,2021-03-01T18:12:46.886Z
898,4,17,998,2021-03-01T18:12:46.886Z
899,1,29,999,2021-03-01T18:12:46.886Z
900,4,32,1000,2021-02-07T19:06:12.240Z
901,3,10,1001,2021-02-07T19:06:12.240Z
902,2,54,1002,2021-02-07T19:06:12.240Z
903,3,29,1003,2021-02-07T19:06:12.240Z
904,3,13,1004,2021-03-02T20:27:37.382Z
905,4,32,1005,2021-03-02T20:27:37.382Z
906,2,10,1006,2021-03-02T20:27:37.382Z
907,1,23,1007,2021-03-02T20:27:37.382Z
908,3,19,1008,2021-03-02T20:27:37.382Z
909,1,10,1009,2021-03-02T20:27:37.382Z
910,2,57,1010,2021-03-02T20:27:37.382Z
911,2,17,1011,2021-03-02T20:27:37.382Z
912,1,32,1012,2021-01-07T21:47:19.968Z
913,2,19,1013,2021-01-07T21:47:19.968Z
914,2,54,1014,2021-01-07T21:47:19.968Z
915,4,40,1015,2021-01-07T21:47:19.968Z
916,3,57,1016,2021-01-07T21:47:19.968Z
917,4,36,1017,2021-01-07T21:47:19.968Z
918,5,17,1018,2021-01-07T21:47:19.968Z
919,2,54,1019,2021-02-03T22:34:14.102Z
920,4,57,1020,2021-02-03T22:34:14.102Z
921,4,17,1021,2021-02-03T22:34:14.102Z
922,2,13,1022,2021-03-05T13:54:05.213Z
923,5,10,1023,2021-03-05T13:54:05.213Z
924,1,23,1024,2021-03-05T13:54:05.213Z
925,2,19,1025,2021-03-05T13:54:05.213Z
926,5,10,1026,2021-03-05T13:54:05.213Z
927,2,57,1027,2021-03-05T13:54:05.213Z
928,2,36,1028,2021-03-05T13:54:05.213Z
929,3,17,1029,2021-03-05T13:54:05.213Z
930,4,29,1030,2021-03-05T13:54:05.213Z
931,4,10,1031,2021-03-19T12:21:01.526Z
932,2,23,1032,2021-03-19T12:21:01.526Z
933,1,19,1033,2021-03-19T12:21:01.526Z
934,1,57,1034,2021-03-19T12:21:01.526Z
935,3,36,1035,2021-03-19T12:21:01.526Z
936,4,17,1036,2021-03-19T12:21:01.526Z
937,4,29,1037,2021-03-19T12:21:01.526Z
938,5,13,1038,2021-02-06T20:17:44.592Z
939,5,32,1039,2021-02-06T20:17:44.592Z
940,1,10,1040,2021-02-06T20:17:44.592Z
941,2,40,1041,2021-02-06T20:17:44.592Z
942,2,10,1042,2021-02-06T20:17:44.592Z
943,4,57,1043,2021-02-06T20:17:44.592Z
944,5,17,1044,2021-02-06T20:17:44.592Z
945,5,10,1045,2021-02-28T01:39:23.242Z
946,1,19,1046,2021-02-28T01:39:23.242Z
947,2,40,1047,2021-02-28T01:39:23.242Z
948,4,57,1048,2021-02-28T01:39:23.242Z
949,3,17,1049,2021-02-28T01:39:23.242Z
950,2,29,1050,2021-02-28T01:39:23.242Z
951,5,13,1051,2021-02-24T00:03:51.034Z
952,3,32,1052,2021-02-24T00:03:51.034Z
953,3,10,1053,2021-02-24T00:03:51.034Z
954,2,23,1054,2021-02-24T00:03:51.034Z
955,5,40,1055,2021-02-24T00:03:51.034Z
956,2,36,1056,2021-02-24T00:03:51.034Z
957,1,17,1057,2021-02-24T00:03:51.034Z
958,3,13,1058,2021-01-07T20:32:22.416Z
959,1,23,1059,2021-01-07T20:32:22.416Z
960,2,10,1060,2021-01-07T20:32:22.416Z
961,2,57,1061,2021-01-07T20:32:22.416Z
962,5,36,1062,2021-01-07T20:32:22.416Z
963,4,29,1063,2021-01-07T20:32:22.416Z
964,1,10,1064,2021-03-27T07:43:40.886Z
965,2,19,1065,2021-03-27T07:43:40.886Z
966,4,54,1066,2021-03-27T07:43:40.886Z
967,2,40,1067,2021-03-27T07:43:40.886Z
968,4,10,1068,2021-03-27T07:43:40.886Z
969,1,57,1069,2021-03-27T07:43:40.886Z
970,1,32,1070,2021-03-13T12:35:09.197Z
971,3,23,1071,2021-03-13T12:35:09.197Z
972,1,19,1072,2021-03-13T12:35:09.197Z
973,5,40,1073,2021-03-13T12:35:09.197Z
974,1,57,1074,2021-03-13T12:35:09.197Z
975,4,32,1075,2021-01-24T18:16:36.019Z
976,3,10,1076,2021-01-24T18:16:36.019Z
977,2,23,1077,2021-01-24T18:16:36.019Z
978,4,54,1078,2021-01-24T18:16:36.019Z
979,5,40,1079,2021-01-24T18:16:36.019Z
980,5,36,1080,2021-01-24T18:16:36.019Z
981,4,17,1081,2021-01-24T18:16:36.019Z
982,3,29,1082,2021-01-24T18:16:36.019Z
983,2,13,1083,2021-03-14T13:30:35.338Z
984,4,32,1084,2021-03-14T13:30:35.338Z
985,1,19,1085,2021-03-14T13:30:35.338Z
986,1,10,1086,2021-03-14T13:30:35.338Z
987,4,57,1087,2021-03-14T13:30:35.338Z
988,5,36,1088,2021-03-14T13:30:35.338Z
989,3,29,1089,2021-03-14T13:30:35.338Z
990,1,32,1090,2021-03-12T23:57:12.125Z
991,5,23,1091,2021-03-12T23:57:12.125Z
992,5,54,1092,2021-03-12T23:57:12.125Z
993,3,40,1093,2021-03-12T23:57:12.125Z
994,3,57,1094,2021-03-12T23:57:12.125Z
995,1,17,1095,2021-03-12T23:57:12.125Z
996,3,29,1096,2021-03-12T23:57:12.125Z
997,1,10,1097,2021-02-21T17:41:04.186Z
998,5,23,1098,2021-02-21T17:41:04.186Z
999,2,19,1099,2021-02-21T17:41:04.186Z
1000,4,54,1100,2021-02-21T17:41:04.186Z
1001,5,10,1101,2021-02-21T17:41:04.186Z
1002,2,57,1102,2021-02-21T17:41:04.186Z
1003,3,36,1103,2021-02-21T17:41:04.186Z
1004,3,17,1104,2021-02-21T17:41:04.186Z
1005,1,29,1105,2021-02-21T17:41:04.186Z
1006,1,23,1106,2021-01-25T01:09:12.816Z
1007,2,54,1107,2021-01-25T01:09:12.816Z
1008,4,10,1108,2021-01-25T01:09:12.816Z
1009,1,57,1109,2021-01-25T01:09:12.816Z
1010,5,36,1110,2021-01-25T01:09:12.816Z
1011,3,17,1111,2021-01-25T01:09:12.816Z
1012,4,13,1112,2021-02-01T16:32:12.192Z
1013,3,23,1113,2021-02-01T16:32:12.192Z
1014,3,54,1114,2021-02-01T16:32:12.192Z
1015,4,40,1115,2021-02-01T16:32:12.192Z
1016,3,10,1116,2021-02-01T16:32:12.192Z
1017,5,57,1117,2021-02-01T16:32:12.192Z
1018,4,17,1118,2021-02-01T16:32:12.192Z
1019,3,29,1119,2021-02-01T16:32:12.192Z
1020,3,32,1120,2021-02-24T19:58:24.845Z
1021,1,10,1121,2021-02-24T19:58:24.845Z
1022,2,57,1122,2021-02-24T19:58:24.845Z
1023,4,17,1123,2021-02-24T19:58:24.845Z
1024,5,29,1124,2021-02-24T19:58:24.845Z
1025,4,13,1125,2021-03-12T23:27:05.414Z
1026,5,32,1126,2021-03-12T23:27:05.414Z
1027,1,23,1127,2021-03-12T23:27:05.414Z
1028,1,40,1128,2021-03-12T23:27:05.414Z
1029,4,10,1129,2021-03-12T23:27:05.414Z
1030,2,57,1130,2021-03-12T23:27:05.414Z
1031,5,36,1131,2021-03-12T23:27:05.414Z
1032,1,17,1132,2021-03-12T23:27:05.414Z
1033,2,13,1133,2021-03-09T10:57:54.173Z
1034,5,32,1134,2021-03-09T10:57:54.173Z
1035,2,23,1135,2021-03-09T10:57:54.173Z
1036,2,54,1136,2021-03-09T10:57:54.173Z
1037,1,57,1137,2021-03-09T10:57:54.173Z
1038,3,36,1138,2021-03-09T10:57:54.173Z
1039,5,13,1139,2021-03-11T01:14:06.058Z
1040,3,32,1140,2021-03-11T01:14:06.058Z
1041,5,54,1141,2021-03-11T01:14:06.058Z
1042,4,40,1142,2021-03-11T01:14:06.058Z
1043,5,10,1143,2021-03-11T01:14:06.058Z
1044,4,57,1144,2021-03-11T01:14:06.058Z
1045,1,29,1145,2021-03-11T01:14:06.058Z
1046,4,10,1146,2021-02-28T17:59:52.224Z
1047,3,54,1147,2021-02-28T17:59:52.224Z
1048,2,40,1148,2021-02-28T17:59:52.224Z
1049,2,13,1149,2021-03-20T11:13:27.811Z
1050,1,10,1150,2021-03-20T11:13:27.811Z
1051,4,23,1151,2021-03-20T11:13:27.811Z
1052,4,54,1152,2021-03-20T11:13:27.811Z
1053,3,10,1153,2021-03-20T11:13:27.811Z
1054,4,57,1154,2021-03-20T11:13:27.811Z
1055,1,17,1155,2021-03-20T11:13:27.811Z
1056,2,23,1156,2021-01-13T07:01:32.736Z
1057,1,54,1157,2021-01-13T07:01:32.736Z
1058,4,40,1158,2021-01-13T07:01:32.736Z
1059,1,57,1159,2021-01-13T07:01:32.736Z
1060,2,17,1160,2021-01-13T07:01:32.736Z
1061,3,29,1161,2021-01-13T07:01:32.736Z
1062,4,23,1162,2021-03-27T05:17:49.258Z
1063,2,19,1163,2021-03-27T05:17:49.258Z
1064,2,54,1164,2021-03-27T05:17:49.258Z
1065,4,40,1165,2021-03-27T05:17:49.258Z
1066,3,10,1166,2021-02-17T19:44:22.358Z
1067,4,23,1167,2021-02-17T19:44:22.358Z
1068,1,10,1168,2021-02-17T19:44:22.358Z
1069,5,17,1169,2021-02-17T19:44:22.358Z
1070,2,13,1170,2021-03-27T06:22:24.211Z
1071,1,32,1171,2021-03-27T06:22:24.211Z
1072,4,10,1172,2021-03-27T06:22:24.211Z
1073,3,54,1173,2021-03-27T06:22:24.211Z
1074,2,40,1174,2021-03-27T06:22:24.211Z
1075,4,17,1175,2021-03-27T06:22:24.211Z
1076,4,29,1176,2021-03-27T06:22:24.211Z
1077,2,13,1177,2021-03-27T19:00:14.371Z
1078,5,32,1178,2021-03-27T19:00:14.371Z
1079,1,23,1179,2021-03-27T19:00:14.371Z
1080,4,19,1180,2021-03-27T19:00:14.371Z
1081,5,40,1181,2021-03-27T19:00:14.371Z
1082,5,10,1182,2021-03-27T19:00:14.371Z
1083,3,29,1183,2021-03-27T19:00:14.371Z
1084,3,13,1184,2021-01-12T17:32:36.586Z
1085,2,10,1185,2021-01-12T17:32:36.586Z
1086,5,23,1186,2021-01-12T17:32:36.586Z
1087,5,54,1187,2021-01-12T17:32:36.586Z
1088,3,36,1188,2021-01-12T17:32:36.586Z
1089,3,17,1189,2021-01-12T17:32:36.586Z
1090,4,13,1190,2021-02-21T22:19:43.622Z
1091,2,23,1191,2021-02-21T22:19:43.622Z
1092,4,40,1192,2021-02-21T22:19:43.622Z
1093,5,10,1193,2021-02-21T22:19:43.622Z
1094,1,57,1194,2021-02-21T22:19:43.622Z
1095,1,17,1195,2021-02-21T22:19:43.622Z
1096,1,13,1196,2021-02-01T13:11:48.163Z
1097,5,10,1197,2021-02-01T13:11:48.163Z
1098,3,19,1198,2021-02-01T13:11:48.163Z
1099,2,40,1199,2021-02-01T13:11:48.163Z
1100,4,36,1200,2021-02-01T13:11:48.163Z
1101,2,29,1201,2021-02-01T13:11:48.163Z
1102,1,23,1202,2021-02-03T13:27:34.762Z
1103,5,19,1203,2021-02-03T13:27:34.762Z
1104,4,10,1204,2021-02-03T13:27:34.762Z
